filepath,caption
/content/drive/MyDrive/project/SSG/data/frames/19ZJB.mp4/000418.jpg,"A young male person with medium skin, black hair and blue clothing. A white book is being held in the hand. The person is holding the book using the hand in the recreation room or man cave. A black television is on. A white paper or notebook is being held in the hand. The person is holding the paper notebook using the hand in the recreation room or man cave."
/content/drive/MyDrive/project/SSG/data/frames/12VVC.mp4/000451.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A book is being held in the hand. A brown wood chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/0MDYC.mp4/000060.jpg,"A young female person with medium skin, black hair and blue clothing. A pink towel is being held in the hand. The person is holding the towel using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/735W9.mp4/000839.jpg,"A middle-aged female person with fair skin, brown hair and multiple clothing. A blue blanket is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/4ZSAR.mp4/001118.jpg,"A middle-aged male person with fair skin, bald hair and blue clothing. A white plastic chair is located in the storageroom. A white ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the storageroom."
/content/drive/MyDrive/project/SSG/data/frames/1FX8Q.mp4/000094.jpg,"A child male person with dark skin, black hair and multiple clothing. A ash synthetic bag is opened. A black phone or camera is placed. A white tile floor is present."
/content/drive/MyDrive/project/SSG/data/frames/38ZFZ.mp4/000034.jpg,"A middle-aged male person with fair skin, blonde hair and multiple clothing. A white book is being held in the hand. The person is holding the book using the hand in the kitchen. A white paper or notebook is being held in the hand. The person is holding the book using the hand in the kitchen. A brown wood chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/6LR93.mp4/000356.jpg,"A middle-aged male person with fair skin, brown hair and blue clothing. A food is located in the pantry. The person is holding the food using the hand in the pantry. A red towel is hanged. A white ceramic or melamine dish is being held in the hand. A white metal shelf is opened."
/content/drive/MyDrive/project/SSG/data/frames/0O81T.mp4/000335.jpg,"A young female person with fair skin, brown hair and green clothing. A white ceramic or melamine dish is being held in the hand. A white ceramic or melamine cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/0FJSU.mp4/000121.jpg,"A young male person with fair skin, black hair and multiple clothing. There is a towel. A black table is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/0I0FX.mp4/000105.jpg,"A young female person with dark skin, black hair and pink clothing. A concrete doorway is located in the laundryroom. A bag is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/C4SXE.mp4/000087.jpg,A middle-aged male person with medium skin and black clothing. There is a chair.
/content/drive/MyDrive/project/SSG/data/frames/06R14.mp4/000557.jpg,"A middle-aged person with fair skin, black hair and ash clothing. A brown wood floor is located in the entryway."
/content/drive/MyDrive/project/SSG/data/frames/0EJAG.mp4/000161.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A food is being held in the hand. The person is holding the food using the hand in the livingroom. A white plastic dish is being held in the hand. The person is holding the dish using the hand in the livingroom. A multiple metal wood table is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/BNH5C.mp4/000209.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A food is being held in the hand. The person is holding the food using the hand in the hallway. A blue plastic dish is being held in the hand. The person is holding the dish using the hand in the hallway. A brown wood chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/B5NS3.mp4/000586.jpg,"A young female person with fair skin, blonde hair and white clothing. A white light is on. A brown wood door is opened."
/content/drive/MyDrive/project/SSG/data/frames/CG45V.mp4/000680.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A black cloth clothes is located in the bag. A white plastic bag is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/0CGMQ.mp4/000569.jpg,"A middle-aged male person with dark skin, black hair and blue clothing. There is a doorknob. A black television is on. A brown wood chair is located in the recreation room or man cave."
/content/drive/MyDrive/project/SSG/data/frames/7OHQP.mp4/000343.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A mirror is located in the window."
/content/drive/MyDrive/project/SSG/data/frames/1KC11.mp4/000250.jpg,A middle-aged female person with fair skin and multiple clothing. A brown wood table is located in the floor. A brown textile sofa or couch is located in the floor. A blue laptop is on. A black television is on.
/content/drive/MyDrive/project/SSG/data/frames/1TAMK.mp4/000131.jpg,A person. A white wood closet or cabinet is located in the wall. There is a broom. A white wood door is located in the wall.
/content/drive/MyDrive/project/SSG/data/frames/15PMU.mp4/000549.jpg,"A middle-aged female person with fair skin, blonde hair and multiple clothing. A multiple textile clothes is being held in the hand. A brown wood table is located in the floor. There is a cup/glass/bottle."
/content/drive/MyDrive/project/SSG/data/frames/1AI3U.mp4/000217.jpg,"A young female person with fair skin, brown hair and black clothing. A black laptop is on. A black synthetic chair is located in the floor. A brown wood table is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/10ND1.mp4/000175.jpg,"A middle-aged female person with dark skin, black hair and purple clothing. A food is located in the table. The person is holding the food using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/15FVJ.mp4/000669.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A food is being held in the hand. The person is holding the food using the hand in the bedroom. A black television is on. A blue wood bed is messy."
/content/drive/MyDrive/project/SSG/data/frames/9X8YH.mp4/000096.jpg,"A middle-aged female person with dark skin, black hair and white clothing. There is a book. A multiple cardboard box is placed. A brown wood table is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/1KFLX.mp4/000305.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A black cloth clothes is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/15RTV.mp4/000034.jpg,"A young female person with fair skin, blonde hair and green clothing. There is a pillow. A blue phone or camera is being held in the hand. The person is holding the phone using the hand in the hallway."
/content/drive/MyDrive/project/SSG/data/frames/2NKX2.mp4/000227.jpg,"A young male person with fair skin, black hair and blue clothing. A multiple wood chair is located in the basement. A medicine is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/C4MP2.mp4/000243.jpg,"A young male person with fair skin, brown hair and blue clothing. A black book is opened. A black paper or notebook is opened."
/content/drive/MyDrive/project/SSG/data/frames/06EDS.mp4/000748.jpg,"A middle-aged male person with fair skin, brown hair and ash clothing. A food is located in the kitchen. A white wood shelf is opened. A sandwich is located in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/02SK4.mp4/000241.jpg,"A middle-aged male person with fair skin, brown hair and red clothing. A brown wood table is present. A mirror is located in the wall. A food is located in the table."
/content/drive/MyDrive/project/SSG/data/frames/6QW3Y.mp4/000038.jpg,"A young male person with fair skin, black hair and multiple clothing. There is a pillow. A green polythene bag is placed. A cement doorway is located in the wall."
/content/drive/MyDrive/project/SSG/data/frames/3WRE7.mp4/000825.jpg,"A middle-aged female person with fair skin, black hair and black clothing. A white book is being held in the hand. The person is holding the book using the hand in the laundryroom. A yellow floor is located in the laundryroom. A white paper or notebook is being held in the hand. There is a doorway."
